Recency,Frequency,Monetary,customer_id,Cluster
541,1,19.96,1123,1
541,1,26.13,1124,1
460,2,28.14,1125,1
540,1,64.28,1126,1
541,1,14.37,1127,1
541,1,13.99,1128,1
541,1,13.97,1129,1
541,1,14.99,1130,1
541,1,71.63,1131,1
66,4,79.38,1132,0
32,7,126.87,1133,0
541,1,42.98,1134,1
540,1,32.95,1135,1
541,1,11.77,1136,1
59,4,169.02999999999997,1137,0
541,1,16.0,1138,1
417,3,35.91,1139,1
541,1,13.97,1140,1
541,1,16.7,1141,1
492,1,29.9,1142,1
497,2,32.71,1143,1
500,1,43.11,1144,1
541,1,19.96,1145,1
541,1,28.14,1146,1
541,1,26.73,1147,1
91,8,98.77000000000001,1148,0
540,2,34.56,1149,1
541,1,37.97,1150,1
541,1,96.41,1151,1
293,4,52.53,1152,1
107,2,161.76,1153,0
526,2,20.15,1154,1
143,2,148.97,1155,0
305,4,76.61,1156,1
284,5,164.03,1157,0
308,2,94.92999999999999,1158,1
507,1,15.9,1159,1
509,3,382.23,1160,1
100,11,1244.34,1161,0
509,1,15.76,1162,1
541,1,17.9,1163,1
515,2,86.2,1164,1
541,1,9.98,1165,1
541,1,109.9,1166,1
73,8,415.29,1167,0
541,1,41.5,1168,1
493,1,13.97,1169,1
40,11,450.1,1170,0
30,13,468.03999999999996,1171,0
541,1,14.99,1172,1
541,1,28.19,1173,1
541,1,34.9,1174,1
540,1,53.08,1175,1
2,15,462.94,1176,0
541,1,77.07,1177,1
541,1,14.79,1178,1
541,1,15.36,1179,1
224,2,59.44,1180,0
541,1,12.97,1181,1
541,1,22.53,1182,1
11,8,371.08,1183,0
496,3,43.73,1184,1
230,5,367.82,1185,0
541,1,11.99,1187,1
541,1,43.09,1188,1
529,1,16.3,1189,1
57,5,171.06,1190,0
541,1,45.29,1191,1
135,3,92.69999999999999,1192,0
541,1,23.99,1193,1
541,1,21.99,1194,1
23,17,746.04,1195,0
164,4,130.72,1196,0
541,1,28.93,1197,1
526,2,41.910000000000004,1198,1
541,1,26.73,1199,1
540,1,40.69,1200,1
9,2,127.94,1201,0
541,1,11.99,1202,1
355,2,60.05,1203,1
389,4,277.83,1204,1
321,6,403.25,1205,0
541,1,14.37,1206,1
487,1,14.37,1207,1
66,5,80.88,1208,0
541,1,31.51,1209,1
541,1,25.74,1210,1
541,1,9.97,1211,1
240,9,286.32,1212,0
206,2,95.97,1213,0
514,2,37.74,1214,1
541,1,72.64,1215,1
541,1,11.99,1216,1
461,2,55.93,1217,1
541,1,15.36,1218,1
541,1,26.34,1219,1
541,1,12.77,1220,1
150,5,198.94,1221,0
541,1,20.99,1222,1
541,1,56.51,1223,1
535,1,63.11,1224,1
133,7,80.53,1226,0
266,2,38.03,1227,1
233,7,141.91,1228,0
131,10,347.61,1229,0
541,1,56.5,1230,1
541,1,25.74,1231,1
296,8,298.46,1232,0
541,1,29.92,1233,1
541,1,24.77,1234,1
541,1,14.9,1235,1
162,4,123.71000000000001,1236,0
26,4,48.72,1237,0
541,1,44.37,1238,1
541,1,38.39,1239,1
541,1,36.36,1240,1
153,5,132.57,1241,0
540,1,15.36,1242,1
435,2,69.67,1243,1
226,2,65.3,1244,0
541,1,9.77,1245,1
530,2,24.98,1246,1
1,6,243.45,1247,0
90,5,389.84000000000003,1248,0
394,3,166.3,1249,1
86,4,187.07,1250,0
56,8,202.04999999999998,1251,0
374,2,43.209999999999994,1252,1
541,1,28.74,1253,1
148,5,86.22,1254,0
541,1,64.84,1255,1
541,1,14.37,1256,1
154,4,112.71000000000001,1257,0
36,12,958.29,1258,0
451,2,66.93,1259,1
7,4,89.63,1260,0
540,1,39.98,1261,1
540,1,65.85,1262,1
112,2,88.4,1263,0
540,1,28.74,1264,1
540,1,34.74,1265,1
540,1,34.47,1266,1
540,1,13.97,1267,1
228,3,78.08,1268,0
540,1,14.96,1269,1
483,3,110.63,1270,1
540,1,23.95,1271,1
540,1,55.23,1272,1
330,2,39.29,1273,1
540,1,59.13,1274,1
540,1,14.37,1275,1
539,2,47.66,1276,1
334,2,41.5,1277,1
540,1,29.33,1278,1
540,1,39.0,1279,1
540,1,22.7,1280,1
534,1,12.97,1281,1
540,1,283.97,1282,1
371,2,172.01,1283,1
31,9,272.31,1284,0
540,1,116.73,1285,1
540,1,50.27,1286,1
540,1,53.05,1287,1
540,1,81.26,1288,1
232,2,86.61,1289,0
191,3,62.46,1290,0
497,2,104.6,1291,1
99,6,122.5,1292,0
62,3,114.82,1293,0
138,6,327.44,1294,0
505,1,90.56,1295,1
95,3,83.44,1296,0
505,2,112.03999999999999,1297,1
508,3,115.59,1298,1
540,1,30.0,1299,1
540,1,45.29,1300,1
191,2,69.42,1301,0
540,1,125.82,1302,1
540,1,13.97,1303,1
540,1,26.14,1304,1
538,1,18.99,1305,1
540,1,38.5,1306,1
540,1,13.97,1307,1
540,1,26.14,1308,1
187,3,152.38,1309,0
198,5,208.99,1310,0
540,1,69.22,1311,1
539,1,105.57,1312,1
28,4,139.79,1313,0
28,14,388.7,1314,0
540,1,63.69,1315,1
60,7,151.33,1316,0
540,1,32.98,1317,1
540,1,33.99,1318,1
540,1,27.94,1319,1
540,1,45.33,1320,1
540,1,52.27,1321,1
538,2,66.22,1322,1
324,4,135.3,1323,1
540,1,14.79,1324,1
540,1,87.4,1325,1
540,1,12.49,1326,1
469,5,144.86,1327,1
540,1,34.94,1328,1
106,4,101.17999999999999,1329,0
343,4,119.92999999999999,1330,1
540,1,11.77,1331,1
468,3,163.85,1332,1
234,2,71.97,1333,0
540,1,14.37,1334,1
540,1,25.99,1335,1
540,1,51.47,1336,1
540,1,14.37,1337,1
540,1,12.97,1338,1
439,2,26.73,1339,1
540,1,9.98,1340,1
20,3,74.67,1341,0
197,7,232.72,1342,0
26,3,35.52,1343,0
68,9,187.76,1344,0
540,1,39.5,1345,1
165,2,35.73,1346,0
540,1,25.14,1347,1
536,2,116.39,1348,1
14,13,313.22,1349,0
540,1,156.0,1350,1
540,1,9.99,1351,1
540,1,67.84,1352,1
540,1,26.94,1353,1
407,2,471.1,1354,1
540,1,13.77,1355,1
57,6,161.92,1356,0
334,5,194.57999999999998,1357,0
242,3,82.48,1358,0
518,1,8.97,1359,1
540,1,39.51,1360,1
540,1,27.96,1361,1
290,5,75.28,1362,0
540,1,27.99,1363,1
540,1,14.37,1364,1
540,1,11.77,1365,1
540,1,32.76,1366,1
540,1,40.53,1367,1
540,1,13.97,1368,1
540,1,14.96,1369,1
18,6,176.47,1370,0
540,1,33.33,1371,1
540,1,106.99,1372,1
534,2,87.85000000000001,1373,1
456,2,65.07,1374,1
88,3,29.240000000000002,1375,0
214,2,55.94,1376,0
371,2,39.36,1377,1
540,1,13.97,1378,1
540,1,12.49,1379,1
540,1,29.33,1380,1
128,2,45.65,1382,0
540,1,13.99,1383,1
540,1,11.77,1384,1
40,13,938.45,1385,0
213,3,44.82,1386,0
540,1,12.99,1387,1
540,1,41.94,1388,1
540,1,13.97,1389,1
425,2,61.0,1390,1
355,2,58.25,1391,1
540,1,24.99,1392,1
35,4,110.01,1393,0
540,1,209.96,1394,1
540,1,8.77,1395,1
4,21,747.25,1396,0
540,1,52.93,1397,1
177,2,36.98,1398,0
474,3,153.64,1399,1
46,7,364.32,1400,0
537,1,166.3,1402,1
540,1,44.88,1403,1
492,2,38.5,1404,1
540,1,11.77,1405,1
129,2,189.38,1406,0
317,2,177.23000000000002,1407,1
540,1,27.77,1408,1
159,3,34.32,1409,0
28,6,433.19,1410,0
114,5,122.39,1411,0
67,5,1615.72,1412,0
272,3,137.17000000000002,1413,0
109,10,535.06,1414,0
368,2,106.16,1415,1
83,6,176.86,1416,0
199,4,471.44,1417,0
357,3,49.28,1418,1
540,1,18.99,1419,1
540,1,11.77,1420,1
93,2,33.95,1421,0
540,1,18.74,1422,1
184,2,20.96,1423,0
540,1,61.48,1424,1
497,1,17.3,1425,1
540,1,14.96,1426,1
145,3,142.18,1427,0
540,1,8.79,1428,1
540,1,13.97,1429,1
514,2,129.41,1430,1
540,1,14.37,1431,1
540,1,32.98,1432,1
540,1,9.98,1433,1
540,1,28.93,1434,1
13,3,127.05000000000001,1435,0
540,1,31.52,1436,1
491,2,22.54,1437,1
540,1,24.99,1438,1
235,3,43.31,1439,0
540,1,13.97,1440,1
540,1,9.77,1441,1
540,1,36.51,1442,1
540,1,33.56,1443,1
103,3,315.66,1444,0
55,11,232.45000000000002,1445,0
540,1,19.77,1446,1
34,5,161.29,1447,0
34,3,71.47,1448,0
260,2,59.43,1449,1
23,7,265.45,1450,0
540,1,13.77,1451,1
540,1,30.73,1452,1
540,1,14.96,1453,1
540,1,15.36,1454,1
540,1,16.7,1455,1
526,2,73.23,1456,1
536,1,12.49,1457,1
216,2,43.98,1458,0
531,1,60.31,1459,1
40,8,340.64,1460,0
540,1,29.73,1461,1
540,1,43.35,1462,1
539,1,28.37,1463,1
206,2,54.62,1464,0
540,1,15.36,1465,1
540,1,28.93,1466,1
540,1,27.45,1467,1
16,11,362.23,1468,0
540,1,14.37,1469,1
56,10,166.54,1470,0
391,9,359.18,1471,0
540,1,15.36,1472,1
224,6,200.29,1473,0
15,3,132.61,1474,0
481,3,102.57,1475,1
532,1,15.36,1476,1
337,4,81.59,1477,1
537,2,25.740000000000002,1478,1
540,1,5.78,1479,1
519,2,29.73,1480,1
540,1,23.99,1481,1
540,1,50.27,1482,1
540,1,163.52,1483,1
528,2,66.65,1484,1
352,3,225.56,1485,1
540,1,24.14,1486,1
540,1,36.31,1487,1
79,4,417.24,1488,0
148,4,45.99,1489,0
157,3,193.88,1490,0
540,1,5.99,1491,1
540,1,13.77,1492,1
480,3,91.68,1493,1
17,11,386.47,1494,0
540,1,14.37,1495,1
159,3,106.22,1496,0
540,1,14.77,1497,1
540,1,32.78,1498,1
448,2,175.38000000000002,1499,1
261,3,56.72,1500,0
3,6,93.38,1501,0
531,2,27.94,1502,1
540,1,14.37,1503,1
540,1,24.99,1504,1
540,1,33.76,1505,1
200,4,126.07000000000001,1506,0
540,1,11.77,1507,1
540,1,13.97,1508,1
98,5,166.03,1509,0
5,16,482.21,1510,0
540,1,25.94,1511,1
540,1,12.49,1512,1
540,1,9.99,1513,1
60,7,106.31,1514,0
540,1,30.53,1515,1
11,2,20.770000000000003,1516,0
540,1,27.76,1517,1
540,1,14.96,1518,1
301,3,101.58,1519,1
540,1,66.46,1520,1
475,3,75.66,1521,1
416,3,119.47,1522,1
31,19,654.98,1523,0
540,1,26.3,1524,1
124,3,73.82,1525,0
540,1,38.98,1526,1
540,1,38.6,1527,1
137,3,55.190000000000005,1528,0
540,1,15.96,1529,1
327,2,232.48,1530,1
539,1,20.99,1531,1
276,2,64.47,1532,1
36,10,339.46,1533,0
515,2,38.98,1534,1
522,1,14.37,1535,1
510,1,5.78,1536,1
508,2,24.740000000000002,1537,1
539,1,14.79,1538,1
539,1,12.97,1539,1
539,1,10.77,1540,1
539,1,26.74,1541,1
207,2,61.989999999999995,1542,0
539,1,26.78,1543,1
486,5,61.269999999999996,1544,1
521,2,41.7,1545,1
539,1,9.97,1546,1
539,1,45.98,1547,1
507,2,43.89,1548,1
392,4,68.38,1549,1
236,4,209.65,1550,0
16,6,411.89,1551,0
539,1,11.77,1552,1
539,1,41.98,1553,1
539,1,38.33,1554,1
342,2,69.45,1555,1
0,4,158.97,1556,0
538,2,130.47,1557,1
539,1,22.74,1558,1
507,1,26.14,1559,1
357,4,70.84,1560,1
232,2,116.81,1561,0
503,2,47.89,1562,1
197,22,607.63,1563,0
264,5,137.7,1564,0
539,1,12.49,1565,1
339,5,445.90999999999997,1566,0
539,1,13.97,1567,1
371,2,99.64999999999999,1568,1
539,1,29.33,1569,1
539,1,35.8,1570,1
539,1,16.7,1571,1
290,9,508.81,1572,0
51,4,208.42,1573,0
463,2,58.89,1574,1
507,1,28.99,1575,1
539,1,27.94,1576,1
150,2,88.82,1577,0
539,1,14.79,1578,1
538,2,39.98,1579,1
3,11,234.43,1580,0
272,5,131.32999999999998,1581,0
18,4,137.25,1582,0
21,8,97.97,1583,0
78,5,342.19,1584,0
36,2,24.759999999999998,1585,0
342,5,332.88,1586,0
456,2,42.31,1587,1
395,3,73.86,1588,1
300,7,153.05,1589,0
109,11,1327.23,1590,0
539,1,25.14,1591,1
539,1,14.99,1592,1
0,18,705.86,1593,0
30,9,386.45,1594,0
539,1,28.34,1595,1
139,4,132.6,1596,0
330,3,68.03999999999999,1597,1
109,6,243.23,1598,0
539,1,30.32,1599,1
236,3,121.09,1600,0
29,4,123.19999999999999,1601,0
276,4,56.98,1602,0
89,5,176.05,1603,0
539,1,15.99,1604,1
487,3,91.92999999999999,1605,1
16,15,357.39,1606,0
28,6,310.14,1607,0
539,1,19.99,1608,1
62,8,142.62,1609,0
147,17,458.16,1610,0
535,1,11.77,1611,1
537,2,30.549999999999997,1612,1
150,2,45.519999999999996,1613,0
536,1,29.99,1614,1
539,1,19.99,1615,1
117,5,79.31,1616,0
539,1,65.33,1617,1
539,1,12.97,1618,1
539,1,26.99,1619,1
539,1,30.72,1620,1
539,1,14.79,1621,1
539,1,55.05,1622,1
56,7,362.85,1623,0
532,2,45.629999999999995,1624,1
539,1,17.99,1625,1
167,4,374.86,1626,0
524,2,41.099999999999994,1627,1
539,1,29.13,1628,1
428,5,65.66,1629,1
488,2,117.02000000000001,1630,1
429,2,35.31,1631,1
118,5,160.07999999999998,1632,0
166,12,578.8399999999999,1633,0
539,1,15.36,1634,1
56,6,135.26999999999998,1635,0
539,1,26.99,1636,1
234,2,39.8,1637,0
32,5,134.26,1638,0
535,2,51.3,1639,1
539,1,79.99,1640,1
503,2,57.36,1641,1
259,8,137.18,1642,0
539,2,89.98,1643,1
117,5,144.7,1644,0
126,2,63.459999999999994,1645,0
278,4,103.6,1646,0
146,8,274.83,1647,0
539,1,31.0,1648,1
212,5,136.88,1649,0
539,1,99.99,1650,1
538,1,98.42,1651,1
539,1,13.97,1652,1
539,1,50.97,1653,1
220,4,273.59000000000003,1654,0
339,3,57.05,1655,1
59,10,226.64000000000001,1656,0
510,2,87.67,1657,1
188,2,95.1,1658,0
525,3,113.58,1659,1
539,1,17.9,1660,1
21,13,446.88,1661,0
539,1,41.99,1662,1
289,3,52.91,1663,1
539,1,70.42,1664,1
536,1,13.77,1665,1
445,3,49.339999999999996,1666,1
539,1,4.79,1667,1
201,7,148.41,1668,0
109,21,536.04,1669,0
539,1,34.98,1670,1
539,1,14.37,1671,1
13,7,214.43,1672,0
90,4,149.07999999999998,1673,0
539,1,13.97,1674,1
71,7,160.89999999999998,1675,0
531,3,51.47,1676,1
442,3,76.2,1677,1
539,1,19.99,1678,1
351,5,80.64,1679,1
539,1,39.37,1680,1
539,1,29.99,1681,1
528,3,82.59,1682,1
539,1,21.77,1683,1
15,12,332.6,1684,0
538,1,12.49,1685,1
63,7,154.1,1686,0
74,5,211.79000000000002,1687,0
539,1,25.99,1688,1
20,13,904.76,1689,0
13,22,515.7,1690,0
524,2,171.65,1691,1
505,2,136.82999999999998,1692,1
539,1,12.49,1693,1
539,1,89.77,1694,1
28,12,381.96,1695,0
218,7,196.07,1696,0
281,5,159.39,1697,0
526,1,9.97,1698,1
210,4,302.7,1699,0
115,2,71.32,1700,0
474,2,116.97,1701,1
539,1,30.32,1702,1
158,2,86.37,1703,0
507,3,79.69999999999999,1704,1
292,5,111.53999999999999,1705,0
62,2,26.840000000000003,1706,0
17,7,97.35,1707,0
539,1,28.53,1708,1
539,1,21.37,1709,1
384,3,59.05,1710,1
23,11,447.95,1711,0
539,1,30.97,1712,1
212,5,176.1,1713,0
498,2,58.89,1714,1
539,1,9.97,1715,1
72,9,120.18,1716,0
539,1,11.77,1717,1
539,1,17.54,1718,1
202,13,642.4399999999999,1719,0
213,2,95.11,1720,0
539,1,23.54,1721,1
0,52,1182.27,1722,2
539,1,11.77,1723,1
207,6,257.65,1724,0
77,2,33.92,1725,0
12,19,683.79,1726,0
527,1,35.31,1727,1
222,4,147.27,1728,0
539,1,44.97,1729,1
539,1,20.97,1730,1
539,1,18.76,1731,1
176,6,274.86,1732,0
539,1,11.77,1733,1
539,1,10.77,1734,1
537,1,24.98,1735,1
74,3,77.08,1736,0
539,1,46.37,1737,1
219,9,267.57,1738,0
519,2,32.06,1739,1
521,1,13.97,1740,1
34,16,432.6,1741,0
539,1,30.92,1742,1
539,1,44.98,1743,1
539,1,28.13,1744,1
60,11,1004.86,1745,0
500,1,15.36,1746,1
539,1,57.16,1747,1
539,2,29.33,1748,1
539,1,9.99,1749,1
421,2,121.56,1750,1
539,1,23.99,1751,1
66,6,165.45,1752,0
539,1,6.79,1754,1
50,5,63.22,1755,0
539,1,9.97,1756,1
19,3,49.33,1757,0
494,2,46.09,1758,1
214,5,251.70999999999998,1759,0
19,47,1123.69,1760,2
539,1,14.99,1761,1
539,1,12.49,1762,1
537,1,12.49,1763,1
29,3,186.32999999999998,1764,0
26,7,417.03999999999996,1765,0
538,1,45.3,1766,1
341,2,77.94,1767,1
223,2,59.93,1768,0
31,8,390.79,1769,0
538,1,3.99,1770,1
538,1,11.77,1771,1
103,3,67.93,1772,0
38,5,108.38,1773,0
423,2,56.06,1774,1
538,1,28.47,1775,1
538,1,18.99,1776,1
538,1,15.36,1777,1
523,2,21.54,1778,1
538,1,18.76,1779,1
29,8,210.75,1780,0
328,2,38.93,1781,1
324,5,93.32000000000001,1782,1
538,1,14.37,1783,1
509,2,105.89,1784,1
222,11,597.58,1785,0
538,1,29.67,1786,1
506,2,105.34,1787,1
529,2,35.0,1788,1
523,2,33.27,1789,1
110,4,279.28000000000003,1790,0
15,10,534.95,1791,0
365,4,170.12,1792,1
219,3,108.12,1793,0
1,39,1275.18,1794,2
532,1,14.79,1795,1
21,6,272.8,1796,0
538,1,95.61,1797,1
538,1,23.54,1798,1
180,5,140.19,1799,0
431,2,112.08,1800,1
538,1,83.71,1801,1
66,4,97.3,1802,0
498,3,177.19,1803,1
272,2,93.53,1804,1
233,2,166.26999999999998,1805,0
534,1,44.29,1806,1
133,2,30.950000000000003,1807,0
370,2,30.72,1808,1
538,1,31.54,1809,1
538,1,11.77,1810,1
495,2,38.5,1811,1
538,2,27.54,1812,1
538,1,10.77,1813,1
538,1,65.98,1814,1
538,1,12.99,1815,1
505,1,14.96,1816,1
63,21,999.6899999999999,1817,0
538,1,16.99,1818,1
465,1,72.82,1819,1
477,1,30.72,1820,1
451,5,190.15,1821,1
538,1,98.96,1822,1
538,1,6.77,1823,1
538,1,23.54,1824,1
21,2,78.42,1825,0
412,2,121.44,1826,1
538,1,9.98,1827,1
524,2,72.42,1828,1
538,1,9.97,1829,1
538,1,134.28,1830,1
538,1,11.99,1831,1
521,2,24.98,1832,1
2,8,136.17000000000002,1833,0
236,4,125.82000000000001,1834,0
538,1,11.77,1835,1
57,2,68.28,1836,0
538,1,6.77,1837,1
538,1,14.99,1838,1
538,1,73.3,1839,1
538,1,27.94,1840,1
358,2,104.75,1841,1
103,3,127.81,1842,0
538,1,52.87,1843,1
538,1,20.99,1844,1
85,17,911.51,1845,0
172,4,107.03,1846,0
535,1,53.46,1847,1
29,34,1866.68,1848,2
487,2,55.67,1849,1
15,3,43.95,1850,0
221,6,129.55,1851,0
538,1,33.71,1852,1
538,1,6.79,1853,1
196,5,151.93,1854,0
538,1,14.37,1855,1
538,1,32.31,1856,1
487,2,32.35,1857,1
538,2,53.72,1858,1
367,4,54.65,1859,1
538,1,18.99,1860,1
531,1,41.7,1861,1
538,1,14.79,1862,1
46,4,167.92,1863,0
242,3,42.34,1864,0
538,1,30.95,1865,1
441,4,62.93,1866,1
204,4,177.7,1867,0
7,25,1168.37,1868,2
113,4,301.62,1869,0
538,1,69.23,1870,1
4,9,241.14000000000001,1871,0
513,2,58.66,1872,1
440,3,204.33,1873,1
56,9,565.24,1874,0
538,1,56.91,1875,1
538,1,9.77,1876,1
152,2,101.03999999999999,1877,0
538,1,17.9,1878,1
538,1,19.99,1879,1
538,1,5.96,1880,1
95,2,24.11,1881,0
28,9,258.09000000000003,1882,0
97,3,72.19,1883,0
530,2,58.69,1884,1
538,1,25.76,1885,1
538,1,24.96,1886,1
538,1,13.77,1887,1
490,2,83.3,1888,1
335,3,61.7,1889,1
48,30,958.5500000000001,1890,2
538,2,24.759999999999998,1891,1
526,2,27.34,1892,1
54,15,489.18,1893,0
538,1,14.37,1894,1
538,1,51.68,1895,1
461,2,22.759999999999998,1896,1
95,3,105.77,1897,0
537,1,55.5,1898,1
538,1,24.98,1899,1
538,1,13.77,1900,1
538,1,50.27,1901,1
378,4,100.61,1902,1
123,4,894.52,1903,0
538,1,11.77,1904,1
538,1,24.14,1905,1
538,1,59.86,1906,1
261,2,161.91,1907,0
538,1,25.77,1908,1
3,8,1302.81,1909,0
510,2,121.39999999999999,1910,1
538,1,46.28,1911,1
508,2,39.98,1912,1
462,2,74.61,1913,1
268,2,25.48,1914,1
538,1,15.36,1915,1
103,6,117.63,1916,0
537,1,15.36,1917,1
68,3,51.16,1918,0
80,4,61.96,1919,0
21,6,122.69,1920,0
311,2,29.729999999999997,1921,1
538,1,15.99,1922,1
538,1,21.55,1923,1
102,3,50.239999999999995,1924,0
245,2,22.48,1925,1
538,1,12.49,1926,1
538,1,14.96,1927,1
538,1,64.99,1928,1
307,3,132.86,1929,1
368,4,64.45,1930,1
100,7,146.03,1931,0
538,1,15.9,1932,1
538,1,12.49,1933,1
376,2,32.31,1934,1
538,1,71.49,1935,1
538,1,13.77,1936,1
26,3,111.39,1937,0
526,2,123.55,1938,1
538,1,8.97,1939,1
538,1,15.96,1940,1
538,1,74.22,1941,1
538,1,12.49,1942,1
419,3,37.11,1943,1
538,1,51.37,1944,1
538,1,37.3,1945,1
538,1,12.9,1946,1
538,1,24.98,1947,1
536,1,18.99,1949,1
536,1,72.33,1950,1
202,2,212.23999999999998,1951,0
386,5,253.25,1952,1
319,2,37.91,1953,1
538,2,70.43,1954,1
538,1,10.77,1955,1
538,1,93.57,1956,1
538,1,14.37,1957,1
538,1,54.48,1958,1
538,1,122.77,1959,1
537,1,22.99,1960,1
538,1,10.0,1961,1
538,1,12.49,1962,1
476,2,88.58,1963,1
538,1,15.36,1964,1
2,40,2010.98,1965,2
538,1,37.89,1966,1
538,1,45.95,1967,1
528,2,55.3,1968,1
463,3,57.32,1969,1
3,13,379.87,1970,0
538,1,18.36,1971,1
538,1,13.97,1972,1
198,19,500.92,1973,0
427,2,140.09,1974,1
538,1,14.37,1975,1
538,1,66.03,1976,1
74,3,91.5,1977,0
538,1,15.9,1978,1
538,1,29.99,1979,1
27,37,1110.22,1980,2
86,2,74.53,1981,0
538,1,11.77,1982,1
137,7,367.88,1983,0
538,1,21.77,1984,1
538,1,6.79,1985,1
470,2,48.08,1986,1
378,2,61.41,1988,1
538,1,9.99,1989,1
538,1,24.98,1990,1
83,17,820.39,1991,0
537,1,13.97,1992,1
388,12,290.45,1993,0
537,1,77.63,1994,1
537,1,26.94,1995,1
229,6,181.85999999999999,1996,0
264,4,91.39,1997,0
374,2,31.759999999999998,1998,1
335,5,252.05,1999,0
531,1,46.88,2000,1
163,4,71.9,2001,0
536,1,33.37,2002,1
100,2,106.84,2003,0
537,1,44.53,2004,1
537,1,17.96,2005,1
494,4,213.16,2006,1
537,1,11.77,2007,1
454,2,20.740000000000002,2008,1
537,1,25.54,2009,1
537,1,28.34,2010,1
418,2,73.76,2011,1
537,1,44.13,2012,1
335,8,299.94,2013,0
537,1,24.99,2014,1
463,2,130.87,2015,1
115,4,161.68,2016,0
537,1,38.7,2017,1
537,1,28.33,2018,1
537,1,14.9,2019,1
439,5,165.01,2020,1
119,8,409.91,2021,0
230,3,261.90999999999997,2022,0
383,4,221.95999999999998,2023,1
333,3,102.24000000000001,2024,1
536,1,19.75,2025,1
509,1,17.9,2026,1
175,7,120.82,2027,0
524,1,11.97,2028,1
502,4,71.39,2029,1
537,1,15.76,2030,1
537,1,11.77,2031,1
537,1,31.92,2032,1
107,6,591.28,2033,0
172,4,174.1,2034,0
426,2,136.3,2035,1
424,4,109.53,2036,1
537,1,10.97,2037,1
537,1,18.36,2038,1
372,2,48.769999999999996,2039,1
537,1,27.97,2040,1
537,1,28.74,2041,1
537,1,34.72,2042,1
537,1,20.99,2043,1
88,12,229.95,2044,0
537,1,25.26,2045,1
194,4,90.02,2046,0
403,2,48.29,2047,1
125,3,59.84,2048,0
537,1,12.97,2049,1
534,2,29.98,2050,1
537,1,24.98,2051,1
537,1,81.81,2052,1
53,5,84.07000000000001,2053,0
486,2,30.92,2054,1
537,1,9.77,2055,1
191,3,78.95,2056,0
537,1,54.88,2057,1
39,6,237.42000000000002,2058,0
498,3,65.58,2059,1
342,5,79.27000000000001,2060,1
153,8,327.64,2061,0
537,1,14.37,2062,1
537,1,59.98,2063,1
185,11,362.03999999999996,2064,0
528,1,40.11,2065,1
24,23,1622.29,2066,2
54,3,52.45,2067,0
537,1,14.0,2068,1
21,3,79.53,2069,0
537,1,13.97,2070,1
537,1,8.77,2071,1
18,7,195.17000000000002,2072,0
536,2,468.53,2073,1
537,1,35.53,2074,1
537,1,35.31,2075,1
537,1,54.34,2076,1
537,1,23.99,2077,1
23,6,361.72,2078,0
537,1,19.54,2079,1
524,1,14.99,2080,1
187,9,402.89,2081,0
537,1,14.37,2082,1
537,1,66.26,2083,1
66,3,41.34,2084,0
537,1,26.99,2085,1
537,1,125.69,2086,1
537,1,14.96,2087,1
504,1,30.72,2088,1
537,1,27.13,2089,1
35,4,57.230000000000004,2090,0
537,1,83.24,2091,1
128,5,196.53,2092,0
253,2,25.759999999999998,2093,1
537,1,12.49,2094,1
445,3,85.05,2095,1
537,1,40.12,2096,1
537,1,21.99,2097,1
537,1,56.87,2098,1
130,4,50.2,2099,0
537,1,17.9,2100,1
120,4,109.47999999999999,2101,0
189,5,159.42,2102,0
533,1,29.99,2103,1
495,4,137.25,2104,1
476,2,37.68,2105,1
181,4,73.15,2106,0
39,9,328.61,2107,0
39,8,402.94,2108,0
537,1,28.99,2109,1
537,1,19.75,2110,1
537,1,15.36,2111,1
385,3,60.97,2112,1
53,7,171.54,2113,0
537,1,44.53,2114,1
115,5,209.04,2115,0
537,1,17.99,2116,1
537,1,14.96,2117,1
537,1,30.76,2118,1
537,1,89.94,2119,1
537,1,39.91,2120,1
414,4,102.56,2121,1
537,1,19.3,2122,1
403,4,64.42,2123,1
29,8,429.53,2124,0
75,4,109.64,2125,0
270,2,35.98,2126,1
537,1,27.94,2127,1
537,1,29.99,2128,1
528,1,23.54,2130,1
537,1,15.36,2131,1
316,3,66.8,2132,1
537,1,20.99,2133,1
537,1,26.73,2134,1
135,9,241.27,2135,0
522,3,54.67,2136,1
537,1,28.74,2137,1
537,1,29.73,2138,1
537,1,9.77,2139,1
537,1,32.49,2140,1
426,2,32.75,2141,1
537,1,30.54,2142,1
537,1,22.48,2143,1
537,1,100.0,2144,1
536,1,79.08,2145,1
267,4,81.11999999999999,2146,0
111,5,234.64,2147,0
230,9,305.21999999999997,2148,0
312,2,65.71000000000001,2149,1
304,4,151.16,2150,0
537,1,28.13,2151,1
307,3,130.07,2152,1
171,2,28.36,2153,0
250,2,27.94,2154,1
521,1,55.88,2155,1
537,1,15.36,2156,1
537,1,12.49,2157,1
35,12,721.91,2158,0
3,13,641.32,2159,0
537,1,51.48,2160,1
537,1,52.63,2161,1
537,1,14.37,2162,1
233,2,112.14,2163,0
39,12,386.73,2164,0
531,2,29.33,2165,1
12,11,381.68,2166,0
537,1,8.77,2167,1
537,1,13.97,2168,1
524,2,58.25,2169,1
537,1,12.77,2170,1
190,3,93.11999999999999,2171,0
371,4,213.91,2172,1
42,5,180.21,2173,0
437,2,28.14,2174,1
